"","fecha","temperatura","humedad_relativa","velocidad_viento","lluvia","irradiacion","evotranspiracion"
"1537","17/3/2019",28.8,63.33,11.55,0,286.21,7.06
"1538","18/3/2019",29.07,62.67,9.33,0,265.33,6.61
"1539","19/3/2019",28.62,62.04,4.68,0,285.42,6.23
"1540","20/3/2019",27.88,61.63,6.24,0,285.21,6.32
"1541","21/3/2019",29.24,61.33,10.61,0,284.75,6.97
"1542","22/3/2019",28.44,61.33,11.63,0,290.13,7.27
"1543","23/3/2019",28.59,61.21,10.41,0,292.21,7.11
"1544","24/3/2019",28.97,61.08,8.98,0,291.04,6.96
"1545","25/3/2019",28.97,61.08,9.33,0,288.33,6.63
"1546","26/3/2019",29.26,61.04,11.56,0,288.92,7.12
"1547","27/3/2019",28.85,60.88,11.48,0,290.67,7.23
"1548","28/3/2019",29.2,60.83,11.69,0,293.38,7.19
"1549","29/3/2019",29.04,60.96,6.16,0,288.58,6.36
"1550","30/3/2019",26.21,67.16,1.43,0,115.16,2.18
"1551","31/3/2019",27.44,63.38,1.9,0,198.71,3.75
